0.000000000000000000e+00
3.141592653589793394e-02
6.283185307179586787e-02
9.424777960769380181e-02
1.256637061435917357e-01
1.570796326794896558e-01
1.884955592153876036e-01
2.199114857512855514e-01
2.513274122871834715e-01
2.827433388230813915e-01
3.141592653589793116e-01
3.455751918948772872e-01
3.769911184307752072e-01
4.084070449666731273e-01
4.398229715025711029e-01
4.712388980384690229e-01
5.026548245743669430e-01
5.340707511102649185e-01
5.654866776461627831e-01
5.969026041820607587e-01
6.283185307179586232e-01
6.597344572538565988e-01
6.911503837897545743e-01
7.225663103256524389e-01
7.539822368615504145e-01
7.853981633974482790e-01
8.168140899333462546e-01
8.482300164692441191e-01
8.796459430051420947e-01
9.110618695410399592e-01
9.424777960769379348e-01
9.738937226128359104e-01
1.005309649148733886e+00
1.036725575684631639e+00
1.068141502220529615e+00
1.099557428756427591e+00
1.130973355292325566e+00
1.162389281828223542e+00
1.193805208364121295e+00
1.225221134900019493e+00
1.256637061435917246e+00
1.288052987971815222e+00
1.319468914507713198e+00
1.350884841043610951e+00
1.382300767579509149e+00
1.413716694115406902e+00
1.445132620651304878e+00
1.476548547187202853e+00
1.507964473723100607e+00
1.539380400258998804e+00
1.570796326794896558e+00
1.602212253330794534e+00
1.633628179866692509e+00
1.665044106402590263e+00
1.696460032938488238e+00
1.727875959474386214e+00
1.759291886010284189e+00
1.790707812546182165e+00
1.822123739082079918e+00
1.853539665617977894e+00
1.884955592153875870e+00
1.916371518689773845e+00
1.947787445225671821e+00
1.979203371761569574e+00
2.010619298297467772e+00
2.042035224833365525e+00
2.073451151369263279e+00
2.104867077905161477e+00
2.136283004441059230e+00
2.167698930976957428e+00
2.199114857512855181e+00
2.230530784048752935e+00
2.261946710584651132e+00
2.293362637120548886e+00
2.324778563656447083e+00
2.356194490192344837e+00
2.388919413667238700e+00
2.421644337142132120e+00
2.454369260617025983e+00
2.487094184091919402e+00
2.519819107566813265e+00
2.552544031041707129e+00
2.585268954516600548e+00
2.617993877991494411e+00
2.650718801466387831e+00
2.683443724941281694e+00
2.716168648416175113e+00
2.748893571891068976e+00
2.781618495365962396e+00
2.814343418840856259e+00
2.847068342315750122e+00
2.879793265790643542e+00
2.912518189265537405e+00
2.945243112740430824e+00
2.977968036215324688e+00
3.010692959690218551e+00
3.043417883165111970e+00
3.076142806640005833e+00
3.108867730114899253e+00
3.141592653589793116e+00
